0130501;NCor.C130x2706 5GN SAT-E06
0130502;NCor.C130x2706 5GN SAT-E06          5010
0130503;Ang.100x100x6 L=5585 Spec.E07
0130504;Ang.100x100x6 L=5575 Spec.E07       5010
0130551;Ang.coprib. 0825x130 sp.3.0
0130552;Ang.coprib. 0825x130 sp.3.0         5010
0130577;Elementi per torre CV 01
0130578;Elementi per torre CV 01            5010
0130579;Elementi per torre CV 02
0130580;Elementi per torre CV 02            5010
0130691;"Profilo a ""C"" 25x60x120x3.0 Nero"
0130697;NCor.C110x1701 5GN Spec A38
0130699;NCor.C110x1701 5GN Spec A38         7000
0130736;NCor.C180x1704 5GN Spec T24
0130737;NCor.C180x1704 5GN Spec T24         7000
0130740;NCor.C180x1303 5GN Spec T23
0130741;NCor.C180x1303 5GN Spec T23         7000
0130744;NCor.C180Rx2520 5GN Spec T26
0130745;NCor.C180Rx2520 5GN Spec T26        7000
0130748;NCor.C180Rx2576 5GN Spec T64
0130749;NCor.C180Rx2576 5GN Spec T64        7000
0130751;NCor.C180x1201 5GN Spec T68
0130752;NCor.C180x1201 5GN Spec T68         7000
0130754;NCor.C090x1741 5GN Spec D42
0130758;NCor.C090x1741 5GN Spec D42         7000
0130759;NCor.C090x1741 5GN Spec D43
0130760;NCor.C090x1741 5GN Spec D43         7000
0130762;NCor.C150x1746 5GN Spec H04
0130768;NCor.C150x1746 5GN Spec H04         7000
0130770;NCor.C150x1645 5GN Spec H11
0130771;NCor.C150x1645 5GN Spec H11     7000
0130772;NCor.C180Rx2520 5GN Spec C96
0130773;NCor.C180Rx2520 5GN Spec C96        7000
0130774;NCor.C180Rx2576 5GN Spec T16
0130776;NCor.C180Rx2576 5GN Spec T16        7000
0130779;NCor.C180x1645 5GN Spec C99
0130780;NCor.C180x1645 5GN Spec C99         7000
0130803;Piastra 180x10 L=980 forata
0130804;Piastra 180x10 L=980 M10
0130805;NCor.C180x1303 5GN Spec C97
0130806;NCor.C180x1303 5GN Spec C97         7000
0130807;NCor.C180x1704 5GN Spec C98
0130808;NCor.C180x1704 5GN Spec C98         7000
0130809;NCor.C090x1741 5GN Spec D30
0130810;Piastra 180x10 L=980 M10 CV
0130811;NCor.C090x1741 5GN Spec D30         7000
0130812;NCor.C090x1741 5GN Spec D44
0130813;NCor.C090x1741 5GN Spec D44         7000
0130814;Piastra 180x10 L=980 M10            5010
0130816;Piastra 180x10 L=980 M10 CV         5010
0130817;Tubo rett.80x40x3x1745 for.Ø9
0130818;Tubo rett.80x40x3x1745 for.Ø9       7000
0130819;NCor.C150x1746 5GN Spec H03
0130820;NCor.C150x1746 5GN Spec H03         7000
0130821;Fianco Dx Spec 5 gr.300
0130822;Fianco Dx Spec 5 gr.300             7000
0130823;Fianco Sx Spec 5 gr.300
0130824;Fianco Sx Spec 5 gr.300             7000
0130827;telaio bifr. 1917 CV spec
0130828;telaio bifr. 1917 CV spec           5010
0130867;NCor.C110x1705 5GN Spec A31
0130869;NCor.C110x1705 5GN Spec A31         7000
0130870;NCor.C110x1303 5GN Spec A32
0130871;NCor.C110x1303 5GN Spec A32         7000
0130872;NCor.C110x2576 5GN Spec A33
0130873;NCor.C110x2576 5GN Spec A33         7000
0130877;NCor.C110x1645 5GN Spec A39
0130878;NCor.C110x1645 5GN Spec A39         7000
0130879;NCor.C070x1206 5GN Spec B11
0130880;NCor.C070x1206 5GN Spec B11         7000
0130881;NCor.C070x1789 5GN Spec B12
0130882;NCor.C070x1789 5GN Spec B12         7000
0130883;NCor.C070x1546 5GN Spec B13
0130884;NCor.C070x1546 5GN Spec B13         7000
0130885;NCor.C070x2576 5GN Spec B14
0130886;NCor.C070x2576 5GN Spec B14         7000
0130887;NCor.C070x1801 5GN Spec B17
0130888;NCor.C070x1801 5GN Spec B17         7000
0130889;Guida scorrim. inf. L=4160 spec.    5010
0130890;NCor.C090x1746 5GN Spec D38
0130891;Guida scorrim. inf. L=4160 spec.
0130892;NCor.C090x1856 5GN Spec D33
0130893;NCor.C090x1856 5GN Spec D33         7000
0130894;NCor.C090x1746 5GN Spec D38         7000
0130895;NCor.C090x2576 5GN Spec D40
0130896;NCor.C090x2576 5GN Spec D40         7000
0130897;NCor.C150x1856 5GN Spec H09
0130898;NCor.C150x1856 5GN Spec H09         7000
0130899;NCor.C150x1851 5GN Spec H10
0130900;NCor.C150x1851 5GN Spec H10         7000
0130901;NCor.C180Rx3006 5GN Spec T01
0130902;NCor.C180Rx3006 5GN Spec T01        7000
0130903;NCor.C180Rx3006 5GN Spec T02
0130904;NCor.C180Rx3006 5GN Spec T02        7000
0130905;NCor.C180x1546 5GN Spec T03
0130908;NCor.C180 x1546 5GN Spec T03        7000
0130909;NCor.C180Rx1856 5GN Spec T13
0130910;NCor.C180Rx1856 5GN Spec T13        7000
0130911;NCor.C180x1206 5GN Spec T14
0130912;NCor.C180x1206 5GN Spec T14         7000
0130914;NCor.C180x1789 5GN Spec C81
0130915;NCor.C180x1789 5GN Spec C81         7000
0130916;NCor.C180Rx3006 5GN Spec C88
0130917;NCor.C180Rx3006 5GN Spec C88        7000
0130918;NCor.C180Rx3006 5GN Spec C95
0130919;NCor.C180Rx3006 5GN Spec C95        7000
0130920;Spalla B18 8820x1200 spec. A    comp. da
0130922;NCor.C090x1851 5GN Spec D31
0130924;NCor.C090x1851 5GN Spec D31         7000
0130925;Spalla B18 8820x1200 spec. B    comp. da
0130926;Spalla B18 2476x1200 spec. G    comp. da
0130931;NCor.C090x1851 5GN Spec D32
0130932;NCor.C090x1851 5GN Spec D32         7000
0130933;NCor.C090x2009 5GN Spec D35
0130934;NCor.C090x2009 5GN Spec D35         7000
0130936;NCor.C110x1705 5GN Spec A34
0130937;NCor.C110x1705 5GN Spec A34         7000
0130938;NCor.C110x1645 5GN Spec A35
0130939;NCor.C110x1645 5GN Spec A35         7000
0130940;Piastra spess. 280x160x2 spec. 2      Zn
0130941;NCor.C110x1303 5GN Spec A36
0130942;NCor.C110x1303 5GN Spec A36        7000
0130943;NCor.C110x2576 5GN Spec A37
0130944;NCor.C110x2576 5GN Spec A37         7000
0130946;NCor.C070x2576 5GN Spec B15
0130947;NCor.C070x2576 5GN Spec B15         7000
0130948;NCor.C070x1546 5GN Spec B16
0130949;NCor.C070x1546 5GN Spec B16         7000
0130950;NCor.C070x1801 5GN Spec B18
0130951;NCor.C070x1801 5GN Spec B18         7000
0130952;NCor.C070x1206 5GN Spec B19
0130953;NCor.C070x1206 5GN Spec B19         7000
0130954;NCor.C070x1784 5GN Spec B20
0130955;NCor.C070x1784 5GN Spec B20         7000
0130959;NCor.C180Rx1789 5GN Spec T46
0130960;NCor.C180Rx1789 5GN Spec T46        7000
0130963;NCor.C180Rx3006 5GN Spec T47
0130964;NCor.C180Rx3006 5GN Spec T47        7000
0130965;NCor.C180Rx3006 5GN Spec T48
0130966;NCor.C180Rx3006 5GN Spec T48        7000
0130967;NCor.C180Rx3006 5GN Spec T49
0130968;NCor.C180Rx3006 5GN Spec T49        7000
0130969;NCor.C180Rx3006 5GN Spec T50
0130970;NCor.C180Rx3006 5GN Spec T50        7000
0130971;NCor.C180x1546 5GN Spec T51
0130972;NCor.C180x1546 5GN Spec T51         7000
0130973;NCor.C180x1206 5GN Spec T57
0130974;NCor.C180x1206 5GN Spec T57         7000
0130975;NCor.C180Rx1856 5GN Spec T61
0130976;NCor.C180Rx1856 5GN Spec T61        7000
0130977;NCor.C090x1746 5GN Spec D39
0130978;NCor.C090x1746 5GN Spec D39        7000
0130979;NCor.C090x2576 5GN Spec D41
0130980;NCor.C090x2576 5GN Spec D41         7000
0130981;NCor.C090x1856 5GN Spec D46
0130982;NCor.C090x1856 5GN Spec D46         7000
0130983;NCor.C150x1856 5GN Spec H07
0130984;NCor.C150x1856 5GN Spec H07         7000
0130985;NCor.C150x1851 5GN Spec H08
0130986;NCor.C150x1851 5GN Spec H08         7000
0130987;NCor.C090x1851 5GN Spec D48
0130988;NCor.C090x1851 5GN Spec D48         7000
0130989;NCor.C090x1851 5GN Spec D45
0130990;NCor.C090x1851 5GN Spec D45         7000
0130991;NCor.C090x2009 5GN Spec D50
0130992;NCor.C090x2009 5GN Spec D50        7000
0130993;NCor.N060x1303 FS Spec F11
0130994;NCor.N060x1303 FS Spec F11          7000
0130995;NCor.N060x1303 FS Spec F10
0130996;NCor.N060x1303 FS Spec F10          7000
0130997;NCor.N060x1303 FS Spec F12
0130998;NCor.N060x1303 FS Spec F12          7000
0130999;NCor.C070x2576 5GN Spec L12
0131000;NCor.C070x2576 5GN Spec L12         7000
0131001;NCor.C070x1789 5GN Spec L13
0131002;NCor.C070x1789 5GN Spec L13         7000
0131003;NCor.C070x1546 5GN Spec L14
0131004;NCor.C070x1546 5GN Spec L14         7000
0131005;NCor.C070x1206 5GN Spec L15
0131006;NCor.C070x1206 5GN Spec L15         7000
0131007;NCor.C090x2576 5GN Spec M09
0131008;NCor.C090x2576 5GN Spec M09         7000
0131009;Supp. centr. bobine doppio Spec.
0131010;Supp. centr. bobine doppio Spec.    5010
0131014;NCor.R060x3006 4GI Spec.R01
0131015;NCor.R060x3006 4GI Spec.R01         7000
0131016;NCor.R060x1746 4GI Spec.R02
0131017;NCor.R060x1746 4GI Spec.R02         7000
0131067;NCor.Q060x4075 Spec C2
0131068;NCor.Q060x4075 Spec C3
0131069;NCor.Q060x4075 Spec C2              5010
0131070;NCor.Q060x4075 Spec C3             5010
0131074;Porta Ingombro 2280X1180 Ap.DX
0131075;Ang. 100x100x5 L=2000 (TE 92)       1004
0131076;Porta Ingombro 2280X1180 Ap.DX      5010
0131077;NCor.C090x1746 5GN Spec M21
0131078;NCor.C090x2156 5GN Spec M22
0131103;Conn.3G SX Spec.con piatto sald.
0131104;Conn.3G SX Spec.con piatto sald.    5010
0131105;Conn.3G DX Spec.con piatto sald.
0131106;Conn.3G DX Spec.con piatto sald.    5010
0131121;NCor.C090x2576 5GN Spec M23
0131124;Spalla C20 10380x600 Spec.S05
0131147;NCor.C140x1806 5GN Spec.02
0131148;NCor.C140x1806 Spec.02              7000
0131150;NCor.C140x2706 5GN Spec.03
0131151;NCor.C140x2706 Spec.03              7000
0131152;NCor.C140x2706 5GN Spec.01
0131153;NCor.C140x2706 Spec.01              7000
0131154;NCor.C090x1756 5GN Spec.04
0131155;NCor.C090x1756 5GN Spec.04          7000
0131156;NCor.N080x1756 5GN Spec.05
0131158;NCor.N080x1756 5GN Spec.05          7000
0131190;U 16x74x16x2 L=150                    Zn
0131191;Omega 88x30x30 sp.3.0 L=15           Zn
0131192;Tubo antisb.80X20x6015+innesto        Zn
0131193;Tubo antisb.80X20x6600                Zn
0131197;Protez. antisb. 2706x0 Spec.        7000
0131198;Protez. antisb. 2706x0 Spec.
0131199;Protez. antisb. 1806x0 Spec.        7000
0131200;Protez. antisb. 1806x0 Spec.
0131203;Guida Sat H=257x5560 (Dis G02-SX)     Zn
0131204;Guida Sat H=257x5560 (Dis G01-DX)     Zn
0131205;Colonn.Q100x2 H=1500 Spec.01        5010
0131206;Omega 30x120x60x3x2816 (Dis.R03)
0131207;Omega 30x120x60x3x2816 (Dis.OM2)
0131208;Omega 30x120x60x3x4790 (Dis.OM3)
0131209;Omega rinf.30x120x60x3x4790
0131210;Omega rinf.30x120x60x3x4790         5010
0131211;Omega 30x120x60x3x4186 (Dis.OM1)
0131212;Omega rinf.30x120x60x3x4186
0131213;Omega rinf.30x120x60x3x4186         5010
0131228;Piastra L 60x60x5 L=60 2 Fori       5010
0131229;Guida Traslo 120x100x5 L=3857
0131230;Guida Traslo 120x100x5 L=2826
0131231;Guida Traslo 120x100x5 L=4520
0131233;Guida Traslo 120x100x5 L=3857       5010
0131234;Guida Traslo 120x100x5 L=2826       5010
0131235;Guida Traslo 120x100x5 L=4520       5010
0131307;Spalla B18 8820x1200 spec. D
0131308;Montante L=8820 Tipo B18 Rinf. D
0131309;Montante L=8820 Tipo B18 Rinf. D    7000
0131310;Montante L=8820 Tipo B18 Rinf. E
0131311;Montante L=8820 Tipo B18 Rinf. E    7000
0131312;Montante L=8820 Tipo B18 Rinf. F
0131313;Montante L=8820 Tipo B18 Rinf. F    7000
0131314;Spalla B18 8820x1200 spec. E
0131315;NCor.C150x2340 DX  SAT-E08
0131316;NCor.C150x2340 SX  SAT-E09
0131317;NCor.C150x2340 DX  SAT-E08          5010
0131318;NCor.C150x2340 SX  SAT-E09          5010
0131319;Prof. C 25x60x120x3x2696 (Dis.R51)    Zn
0131320;Prof. C 25x60x120x3x3725 (Dis.R52)    Zn
0131323;Spalla B18 8820x1200 spec. F
0131324;Dist.spec.piatto 100x5 L=185
0131325;Reggiscala L=1173 Spec. 100N
0131326;Piatto 100x05 L=245 asol.13x26
0131327;Reggiscala L=1173 Spec. 100N        7000
0131328;Dist.spec.piatto 100x5 L=185        5010
0131329;Montante L=8820 Tipo B18 Rinf. C
0131330;Montante L=8820 Tipo B18 Rinf. C    7000
0131332;Spalla B18 8820x1200 spec. C
0131380;Lamiera L 130x20 Sp.1.0 L=175         Zn
0131406;Lamiera L 130x20 Sp.1.0 L=265         Zn
0131407;Lamiera L 130x20 Sp.1.0 L=330         Zn
0131412;NCor.C180x4400 Spec
0131414;NCor.C180x4036 Spec
0131415;NCor.C180x4400 Spec                 5010
0131416;NCor.C180x4036 Spec                 5010
0131423;Piastra a terra CV Vert.spec        7000
0131435;Montante L=4425 Tipo D20 spec K4
0131436;Montante L=4425 Tipo D20 spec K4    5010
0131437;Spalla H=4425x1050 K4              5010
0131439;NCor.C070x1806 5GN
0131441;NCor.C070x1806 5GN                  7000
0131448;NCor.C070x1806 5GN                  1004
0131449;Piastra dima280x160x5 2fori 28
0131483;Spalla RK 3359x600 Tamp.Assemb.   Zn ALEASY
0131498;NCor.C180x1746 5GN Spec C82
0131499;NCor.C180x1746 5GN Spec C82         7000
0131501;NCor.C180x1746 5GN Spec T32
0131502;NCor.C180x1746 5GN Spec T32         7000
0131503;NCor.C180x404 5GN Spec C79
0131504;NCor.C180x404 5GN Spec C79          7000
0131505;NCor.C180x404 5GN Spec T28
0131506;NCor.C180x404 5GN Spec T28          7000
0131508;NCor.C180x1422 5GN Spec C94
0131509;NCor.C180x1422 5GN Spec C94         7000
0131510;NCor.C180x1422 5GN Spec T29
0131511;NCor.C180x1422 5GN Spec T29         7000
0131513;NCor.C180x1680 5GN Spec T18
0131514;NCor.C180x1680 5GN Spec T18         7000
0131515;NCor.C180x1680 5GN Spec T27
0131516;NCor.C180x1680 5GN Spec T27         7000
0131518;NCor.C180x1681 5GN Spec T21
0131519;NCor.C180x1681 5GN Spec T21         7000
0131520;NCor.C180x1681 5GN Spec T31
0131521;NCor.C180x1681 5GN Spec T31         7000
0131523;NCor.C180x1076 5GN Spec T20
0131524;NCor.C180x1076 5GN Spec T20         7000
0131525;NCor.C180x1076 5GN Spec T30
0131526;NCor.C180x1076 5GN Spec T30         7000
0131527;NCor.C180x1746 5GN Spec C83
0131528;NCor.C180x1746 5GN Spec C83        7000
0131529;NCor.C180x1746 5GN Spec T33
0131530;NCor.C180x1746 5GN Spec T33        7000
0131532;NCor.C180x956 5GN Spec C85
0131533;NCor.C180x956 5GN Spec C85          7000
0131534;NCor.C180x956 5GN Spec T35
0131535;NCor.C180x956 5GN Spec T35          7000
0131537;NCor.C180x1165 5GN Spec T22
0131538;NCor.C180x1165 5GN Spec T22         7000
0131539;NCor.C180x1165 5GN Spec T65
0131540;NCor.C180x1165 5GN Spec T65         7000
0131542;NCor.C180x1583 5GN Spec C86
0131543;NCor.C180x1583 5GN Spec C86         7000
0131544;NCor.C180x1583 5GN Spec T36
0131545;NCor.C180x1583 5GN Spec T36         7000
0131546;NCor.C180Rx2771 5GN Spec T63
0131549;NCor.C180Rx2771 5GN Spec T63        7000
0131550;NCor.C180Rx2771 5GN Spec T19
0131551;NCor.C180Rx2771 5GN Spec T19        7000
0131552;NCor.C180Rx2576 5GN Spec C84
0131553;NCor.C180Rx2576 5GN Spec C84        7000
0131554;NCor.C180Rx2576 5GN Spec T34
0131555;NCor.C180Rx2576 5GN Spec T34        7000
0131556;NCor.C180Rx3006 5GN Spec T09
0131557;NCor.C180Rx3006 5GN Spec T09        7000
0131558;NCor.C180Rx3006 5GN Spec T66
0131559;NCor.C180Rx3006 5GN Spec T66        7000
0131560;NCor.C180Rx3006 5GN Spec T56
0131561;NCor.C180Rx3006 5GN Spec T56        7000
0131562;NCor.C180Rx3006 5GN Spec T08
0131563;NCor.C180Rx3006 5GN Spec T08        7000
0131564;NCor.C180Rx3506 5GN Spec C87
0131565;NCor.C180Rx3506 5GN Spec C87        7000
0131566;NCor.C180Rx3506 5GN Spec T37
0131567;NCor.C180Rx3506 5GN Spec T37        7000
0131568;NCor.C180Rx2156 5GN Spec T17
0131570;NCor.C180Rx2156 5GN Spec T17        7000
0131571;NCor.C180Rx2156 5GN Spec T38
0131572;NCor.C180Rx2156 5GN Spec T38       7000
0131575;NCor.C180Rx2110 5GN Spec C89
0131576;NCor.C180Rx2110 5GN Spec C89        7000
0131577;NCor.C180Rx2110 5GN Spec T39
0131578;NCor.C180Rx2110 5GN Spec T39        7000
0131580;NCor.C180x611 5GN Spec T40
0131581;NCor.C180x611 5GN Spec T40          7000
0131582;NCor.C180x611 5GN Spec C90
0131583;NCor.C180x611 5GN Spec C90          7000
0131585;NCor.C180x1366 5GN Spec C91
0131586;NCor.C180x1366 5GN Spec C91         7000
0131587;NCor.C180x1366 5GN Spec T41
0131588;NCor.C180x1366 5GN Spec T41         7000
0131590;NCor.C180x1226 5GN Spec C92
0131591;NCor.C180x1226 5GN Spec C92         7000
0131592;NCor.C180x1226 5GN Spec T42
0131593;NCor.C180x1226 5GN Spec T42         7000
0131594;NCor.C180x1281 5GN Spec C93
0131595;NCor.C180x1281 5GN Spec C93         7000
0131596;NCor.C180x1281 5GN Spec T43
0131597;NCor.C180x1281 5GN Spec T43         7000
0131598;NCor.C180Rx2520 5GN Spec T67
0131599;NCor.C180Rx2520 5GN Spec T67        7000
0131600;NCor.C180Rx2520 5GN Spec T69
0131601;NCor.C180Rx2520 5GN Spec T69        7000
0131603;NCor.C180Rx2320 5GN Spec T04
0131605;NCor.C180Rx2320 5GN Spec T04        7000
0131606;NCor.C180Rx2320 5GN Spec T52
0131607;NCor.C180Rx2320 5GN Spec T52        7000
0131608;NCor.C180Rx2650 5GN Spec T05
0131609;NCor.C180Rx2650 5GN Spec T05        7000
0131610;NCor.C180Rx2650 5GN Spec T53
0131611;NCor.C180Rx2650 5GN Spec T53        7000
0131612;NCor.C180Rx3006 5GN Spec C78
0131613;NCor.C180Rx3006 5GN Spec C78        7000
0131614;NCor.C180Rx3006 5GN Spec T44
0131615;NCor.C180Rx3006 5GN Spec T44        7000
0131616;NCor.C180Rx3006 5GN Spec C80
0131617;NCor.C180Rx3006 5GN Spec C80        7000
0131618;NCor.C180Rx3006 5GN Spec T45
0131619;NCor.C180Rx3006 5GN Spec T45        7000
0131620;NCor.C180Rx3006 5GN Spec T06
0131621;NCor.C180Rx3006 5GN Spec T06        7000
0131622;NCor.C180Rx3006 5GN Spec T54
0131623;NCor.C180Rx3006 5GN Spec T54        7000
0131624;NCor.C180Rx3006 5GN Spec T07
0131625;NCor.C180Rx3006 5GN Spec T07        7000
0131626;NCor.C180Rx3006 5GN Spec T55
0131627;NCor.C180Rx3006 5GN Spec T55        7000
0131629;NCor.C180Rx1801 5GN Spec T10
0131631;NCor.C180Rx1801 5GN Spec T10        7000
0131632;NCor.C180Rx1801 5GN Spec T58
0131633;NCor.C180Rx1801 5GN Spec T58        7000
0131634;Spalla C20 6448x850 Spec.K3
0131648;Guida DI 2890x130x30 Spec.            Zn
0131661;Piastra 270x15x330 asol. ø21x40
0131662;Mont. CB H=4329 CY25 Spec.03
0131664;Mont. CB H=4500 CY25 Spec.04
0131665;Trave HEA280 L=6544 M.B1
0131666;Trave HEA280 L=7384 M.B2
0131667;Trave HEA180 L=4730 M.B4
0131668;Trave HEA180 L=3930 M.B3
0131672;Tubo rett.80x40x3x1506 for.Ø9
0131673;Tubo rett.80x40x3x1165 for.Ø9
0131674;Tubo rett.80x40x3x1506 for.Ø9       7000
0131675;Tubo rett.80x40x3x1165 for.Ø9       7000
0131676;Omega 80x40x30x3 L=6285 M.S1
0131677;Omega 80x40x30x3 L=7485 M.S2
0131678;Omega 100x50x30x3 L=6285 M.S3
0131679;Omega 100x50x30x3 L=7485 M.S4
0131681;NCor.C110x1851 5GN Spec A40
0131682;Ang. 80x80x8 L=150 M.A1
0131683;NCor.C110x1851 5GN Spec A40         7000
0131684;NCor.C110x1851 5GN Spec A41
0131685;NCor.C110x1851 5GN Spec A41         7000
0131686;NCor.C110x1851 5GN Spec A42
0131687;NCor.C110x1851 5GN Spec A42         7000
0131688;NCor.C110x1851 5GN Spec A43
0131689;NCor.C110x1851 5GN Spec A43         7000
0131690;NCor.C110x1701 5GN Spec A30
0131691;NCor.C110x1701 5GN Spec A30         7000
0131692;NCor.C180x819 5GN Spec T15
0131693;NCor.C180x819 5GN Spec T15          7000
0131694;NCor.C180x819 5GN Spec T62
0131695;NCor.C180x819 5GN Spec T62          7000
0131702;Mont. CB H=4263 CY25_P25 Spec.10
0131703;NCor.RM80x895 5GN Spec E05
0131704;NCor.RM80x895 5GN Spec E05        7000
0131705;NCor.RM80x895 5GN Spec E06
0131706;NCor.RM80x895 5GN Spec E06        7000
0131707;NCor.RM80x1095 5GN Spec E03
0131708;NCor.RM80x1095 5GN Spec E03         7000
0131709;NCor.RM80x1095 5GN Spec E07
0131710;NCor.RM80x1095 5GN Spec E07         7000
0131711;NCor.C150x1516 5GN Spec H05
0131725;NCor.C150x1516 5GN Spec H05         7000
0131726;NCor.C150x1516 5GN Spec H06
0131727;NCor.C150x1516 5GN Spec H06         7000
0131729;NCor.C090x841 5GN Spec D51
0131730;NCor.C090x841 5GN Spec D51          7000
0131731;NCor.C090x841 5GN Spec D52
0131732;NCor.C090x841 5GN Spec D52          7000
0131733;NCor.C090x1516 5GN Spec D36
0131734;NCor.C090x1516 5GN Spec D36         7000
0131735;NCor.C090x1516 5GN Spec D37
0131736;NCor.C090x1516 5GN Spec D37         7000
0131743;Tubo rett.N080x1285 For.Ø9 G25
0131744;Tubo rett.N080x1285 For.Ø9 G25      7000
0131759;Pressop. L 120x120x8 H=350 For.Ø13
0131760;Paracolpi spec.120x120x8 h=350
0131761;Paracolpi spec.120x120x8 h=350      1004
0131762;NCor.C070x1801 5GN Spec L11
0131763;NCor.C070x1801 5GN Spec L11         7000
0131915;Vasca RO 1700x1200x2 H100             Zn
0131928;Sbase S PX2525 M140(1780) Spec
0131929;Profilo PX25 L=1780 Spec
0131930;Sbase S PX2525 M140(1780) Spec      3000
0131979;Rt. N080x442 2 st42 x N080
0131981;Rt. N080x442 2 st42 x N080          1004
0131985;RT centr.spec. N080x1630
0131986;RT centr.spec. N080x1630            1004
0131997;Z portarip.Spec 40x70x10x2x895        Zn
0132015;Piastra dima350x350x5  foro 28
0132017;Piastra 125x290x3 (DIS.E03)
0132018;Piastra 50x290x3 Sx (DIS.E04)
0132019;Piastra 50x290x3 Dx (DIS.E04)
0132020;Sbase S PY3030 M090(1330)Spec.
0132021;Sbase S PY3030 M090(1330)Spec.      7016
0132022;Sbase D PY3030 M090(1330)Spec.
0132023;Sbase D PY3030 M090(1330)Spec.      7016
0132031;Montante CB H=5099 CY30CP30 Spec.
0132032;Montante CB H=5099 CY30CP30 Spec.   5010
0132033;Omega 16x37x28x11 L= 500 spec.
0132034;Omega 16x37x28x11 L= 500 spec.      7016
0132035;Omega 16x37x28x11 L=1300 spec.
0132036;Omega 16x37x28x11 L=1300 spec.      7016
0132037;Men.I__(+3%)L=0900(300x7)(000)
0132038;Men.I__(+3%)L=0900(300x7)(000)      1004
0132051;Omega 69x120x172x4x895 fori Ø7
0132052;Omega 69x120x172x4x895 fori Ø7      7016
0132056;PortaOmega Centr.L=410 (TE39)
0132057;PortaOmega Centr.L=410              5010
0132058;Porta Omega STF L=145
0132059;Porta Omega STF L=145               5010
0132060;Porta Omega PST L=100 (E602)
0132061;Porta Omega STF L=100 (E602)        5010
0132062;PortaOmega SX L=410 (TE46)
0132063;U p.omega 53x110x53x3.5 L=410
0132064;PortaOmega SX L=410 (TE46)          5010
0132065;PortaOmega DX L=410 (TE47)
0132066;PortaOmega DX L=410 (TE47)          5010
0132067;PortaOmega DX L=205 (TE49)
0132068;U p.omega 53x110x53x3.5 L=205
0132069;PortaOmega SX L=205 (TE50)
0132070;PortaOmega DX L=205                 5010
0132071;PortaOmega SX L=205                 5010
0132072;Prof. C 25x60x120x3x4788 (Dis.R1)     Zn
0132073;Prof. C 25x60x120x3x3614 (Dis.R2)     Zn
0132074;Prof. C 25x60x120x3x1886 (Dis.R3)     Zn
0132075;Prof. C 25x60x120x3x4728 (Dis.R1)     Zn
0132076;Prof. C 25x60x120x3x2816              Zn
0132077;Prof. C 25x60x120x3x3962 (Dis.R3)     Zn
0132078;Prof. C 25x60x120x3x4060 (Dis.R4)     Zn
0132079;Prof. C 25x60x100x3x4728 (Dis.R1)     Zn
0132080;Prof. C 25x60x100x3x2816 (Dis.R2)     Zn
0132081;Prof. C 25x60x100x3x4060 (Dis.R3)     Zn
0132082;Prof. C 25x60x120x3x4400 (Dis.R8)     Zn
0132083;Prof. C 25x60x120x3x2706 (Dis.R9)     Zn
0132084;Prof. C 25x60x120x3x3737
0132085;Prof. C 120x120x30x3x4728 (Dis.R10)  Zn
0132086;Prof. C 120x120x30x3x2816 (Dis.R20)  Zn
0132087;Prof. C 120x120x30x3x3962 (Dis.R30)  Zn
0132093;Prof. C 120x120x30x3x4788 (Dis.C20)  Zn
0132094;Prof. C 120x120x30x3x3614 (Dis.C30)  Zn
0132107;Corrimano N060 L=1880 Spec.CR01
0132108;Corrimano N060 L=1880 Spec.CR01     1004
0132109;Corrimano N060 L=320 Spec.CR02
0132110;Corrimano N060 L=320 Spec.CR02      1004
0132129;FAP normale 150x2613 3G F11
0132130;FAP normale 150x2613 3G F11         5010
0132131;Spalla D20 4972x1100 Spec.          7000
0132151;NCor.N060x1376_5_5 spec. CV
0132152;NCor.N060x1376_5_5 spec. CV         5010
0132153;Z portarip.Spec 40x70x15x2x1645       Zn
0132154;Piastra 300x300x20 forata Ø20
0132155;Piastra 300x340x10 A18x35
0132156;Piastra 270x270x10 4A18x35
0132157;Prof.C 80x60x20x3x3440 Asol.          Zn
0132158;Prof.C 80x60x20x3x3470 Asol.          Zn
0132169;U 100x70x100x3 L=120 A12x26
0132170;Mont.CB H=6015 CY25 Spec.A1
0132171;Mont.CB H=6015 CY25 Spec.A1           Zc
0132172;Mont.CB H=6015 CY25 Spec.A2
0132173;Mont.CB H=6015 CY25 Spec.A2           Zc
0132177;Mont.CB H=6015 CY25 Spec.A3
0132178;Mont.CB H=6015 CY25 Spec.A3           Zc
0132179;Mont.CB H=6015 CY25 Spec.A4
0132180;Mont.CB H=6015 CY25 Spec.A4           Zc
0132181;Mont.CB H=6015 CY25 Spec.A5
0132182;Mont.CB H=6015 CY25 Spec.A5           Zc
0132184;Col CBS6005x1200 CY30BPY25BFP spec.   Zc
0132185;Mont.CB H=5999 CY30BP25 A6            Zc
0132186;Mont.CB H=5999 CY30BP25 A6
0132270;Ang. 60x60x5 L=3500 for.ø18           Zc
0132273;Tubol. 120*60*3 L=4970 Marca S7       Zc
0132274;Tubol. 120*60*3 L=6000 Marca S8       Zc
0132275;Capriata L=7840 Marca C1              Zc
0132276;Capriata L=6180 Marca C2              Zc
0132277;Capriata L=7840 Marca C3              Zc
0132278;Capriata L=6180 Marca C4              Zc
0132358;Lamiera L 130x20 Sp.1.0 L=955         Zn
